gender,d_age,samerace,importance_same_race,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
1,1,1,2,'Industrial Engineering/Operations Research',20,20,10,15,5,30,6,7,7,6,8,6,40,30,0,20,0,10,8,9,9,9,8,4,8,8,3,7,5,0.54,7,,1,4,5,0,0
1,5,1,7,'Masters of Industrial Engineering',10,20,30,10,10,20,5,6,5,5,5,2,25,15,20,20,10,10,8,9,8,8,9,2,4,6,4,9,4,0.43,8,,4,6,1,0,0
1,3,0,7,'Masters of Industrial Engineering',25,25,25,12,3,10,5,6,6,5,7,7,25,15,20,20,10,10,8,9,8,8,9,6,7,10,7,6,6,-0.14,8,,4,7,2,0,0
1,0,1,7,'Masters of Industrial Engineering',20,10,10,30,15,15,4,4,5,4,2,2,25,15,20,20,10,10,8,9,8,8,9,4,5,8,6,7,9,-0.03,8,,4,6,8,0,1
1,23,0,7,'Masters of Industrial Engineering',20,20,20,20,5,15,5,9,9,4,9,3,25,15,20,20,10,10,8,9,8,8,9,10,7,6,7,6,2,0.3,8,,4,6,2,0,0
1,0,0,7,'Masters of Industrial Engineering',20,20,20,20,5,15,2,5,5,5,10,2,25,15,20,20,10,10,8,9,8,8,9,8,6,7,8,6,2,0.61,8,,4,8,5,0,0
1,0,0,7,'Masters of Industrial Engineering',20,20,20,15,5,20,8,7,8,8,6,4,25,15,20,20,10,10,8,9,8,8,9,4,7,6,4,6,7,0.46,8,,4,8,7,0,0
1,0,0,7,'Masters of Industrial Engineering',20,20,20,15,10,15,4,7,8,6,8,,25,15,20,20,10,10,8,9,8,8,9,8,4,6,7,4,2,-0.3,8,,4,8,4,0,0
1,4,1,7,'Masters of Industrial Engineering',58,5,8,10,7,12,4,6,7,6,7,6,25,15,20,20,10,10,8,9,8,8,9,9,4,6,7,6,6,0.58,8,,4,7,1,0,0
1,7,0,7,'Masters of Industrial Engineering',15,20,20,20,5,10,,,,,,,25,15,20,20,10,10,8,9,8,8,9,,,,,,,0.27,8,,4,,,,0
1,0,0,7,'Masters of Industrial Engineering',20,25,25,30,5,5,7,9,9,7,10,2,25,15,20,20,10,10,8,9,8,8,9,7,10,6,7,6,0,0.54,8,,4,8,8,0,0
1,3,0,7,'Masters of Industrial Engineering',40,5,30,15,5,5,5,4,3,2,1,,25,15,20,20,10,10,8,9,8,8,9,4,7,6,6,5,7,-0.25,8,,4,7,2,0,0
1,5,0,7,'Masters of Industrial Engineering',25,15,25,15,10,10,7,7,6,5,6,4,25,15,20,20,10,10,8,9,8,8,9,4,5,6,5,4,0,0.43,8,,4,2,4,0,0
1,3,0,7,'Masters of Industrial Engineering',10,30,20,15,15,10,6,5,6,6,8,5,25,15,20,20,10,10,8,9,8,8,9,2,5,6,7,2,2,-0.38,8,,4,2,0,0,0
1,1,0,7,'Masters of Industrial Engineering',10,20,15,20,15,20,5,9,8,7,,6,25,15,20,20,10,10,8,9,8,8,9,6,5,4,6,7,2,0.54,8,,4,6,7,0,0
1,4,1,7,'Masters of Industrial Engineering',10,25,20,20,5,20,4,2,7,8,,4,25,15,20,20,10,10,8,9,8,8,9,1,2,4,6,5,6,0.1,8,,4,2,8,0,0
1,2,1,7,'Masters of Industrial Engineering',15,20,25,20,10,10,6,8,9,6,8,6,25,15,20,20,10,10,8,9,8,8,9,6,7,7,6,7,7,0.33,8,,4,7,8,0,1
1,1,0,7,'Masters of Industrial Engineering',10,15,30,20,15,10,6,7,7,6,8,7,25,15,20,20,10,10,8,9,8,8,9,2,6,7,6,5,4,0.31,8,,4,6,7,0,0
1,3,0,7,'Masters of Industrial Engineering',10,10,30,20,10,15,7,5,3,3,7,5,25,15,20,20,10,10,8,9,8,8,9,4,5,7,6,4,3,0.43,8,,4,7,2,0,1
1,1,0,7,'Masters of Industrial Engineering',50,20,10,5,10,5,4,4,8,2,7,2,25,15,20,20,10,10,8,9,8,8,9,1,7,6,5,2,2,0.36,8,,4,6,2,0,0
1,6,0,7,'Masters of Industrial Engineering',40,10,30,10,10,,1,2,3,2,2,1,25,15,20,20,10,10,8,9,8,8,9,5,6,7,6,7,8,-0.59,8,,4,7,6,0,0
1,1,1,7,'Masters of Industrial Engineering',10,25,25,10,10,20,5,5,5,4,,,25,15,20,20,10,10,8,9,8,8,9,1,6,5,4,3,5,0,8,,4,7,7,0,0
1,1,1,7,'Masters of Industrial Engineering',20,20,10,15,5,30,6,7,7,8,8,7,25,15,20,20,10,10,8,9,8,8,9,1,7,8,2,3,4,0.01,8,,4,1,8,0,0
1,4,1,9,'Electrical Engineering',10,20,30,10,10,20,,,,,,,20,16,16,17,16,15,7,9,9,8,9,,,,,,,0.04,8,,1,,,,0
1,2,0,9,'Electrical Engineering',25,25,25,12,3,10,7,9,7,7,6,,20,16,16,17,16,15,7,9,9,8,9,8,8,8,8,8,5,-0.07,8,,1,7,5,0,0
1,1,1,9,'Electrical Engineering',20,10,10,30,15,15,3,3,6,6,4,3,20,16,16,17,16,15,7,9,9,8,9,6,8,8,6,8,3,-0.33,8,,1,8,4,0,0
1,24,0,9,'Electrical Engineering',20,20,20,20,5,15,5,8,9,4,9,3,20,16,16,17,16,15,7,9,9,8,9,8,8,8,5,8,3,-0.18,8,,1,5,3,0,0
1,1,0,9,'Electrical Engineering',20,20,20,20,5,15,4,6,6,4,5,4,20,16,16,17,16,15,7,9,9,8,9,5,8,8,8,8,5,-0.15,8,,1,3,3,0,0
1,1,0,9,'Electrical Engineering',20,20,20,15,5,20,4,5,5,4,4,4,20,16,16,17,16,15,7,9,9,8,9,5,7,7,6,7,3,-0.19,8,,1,5,4,0,0
1,1,0,9,'Electrical Engineering',20,20,20,15,10,15,5,6,7,8,7,,20,16,16,17,16,15,7,9,9,8,9,8,8,7,7,8,3,-0.26,8,,1,6,4,0,0
1,3,1,9,'Electrical Engineering',58,5,8,10,7,12,5,8,7,7,7,6,20,16,16,17,16,15,7,9,9,8,9,9,8,8,8,8,7,-0.05,8,,1,9,8,1,0
1,6,0,9,'Electrical Engineering',15,20,20,20,5,10,5,4,3,2,1,6,20,16,16,17,16,15,7,9,9,8,9,5,7,8,6,7,3,-0.48,8,,1,3,3,0,0
1,1,0,9,'Electrical Engineering',20,25,25,30,5,5,6,5,7,6,,,20,16,16,17,16,15,7,9,9,8,9,6,8,8,8,8,5,0.12,8,,1,4,5,0,0
1,2,0,9,'Electrical Engineering',40,5,30,15,5,5,,,,,,,20,16,16,17,16,15,7,9,9,8,9,,,,,,,-0.39,8,,1,,,,0
1,4,0,9,'Electrical Engineering',25,15,25,15,10,10,4,7,7,6,6,6,20,16,16,17,16,15,7,9,9,8,9,5,9,9,7,8,3,-0.19,8,,1,5,4,0,0
1,2,0,9,'Electrical Engineering',10,30,20,15,15,10,7,7,7,8,7,6,20,16,16,17,16,15,7,9,9,8,9,7,8,8,7,8,5,-0.47,8,,1,5,5,0,0
1,2,0,9,'Electrical Engineering',10,20,15,20,15,20,6,7,8,6,7,5,20,16,16,17,16,15,7,9,9,8,9,7,8,8,8,8,5,-0.04,8,,1,5,5,0,0
1,3,1,9,'Electrical Engineering',10,25,20,20,5,20,10,10,10,10,10,10,20,16,16,17,16,15,7,9,9,8,9,10,10,10,10,10,10,0.36,8,,1,10,10,0,0
1,1,1,9,'Electrical Engineering',15,20,25,20,10,10,6,8,8,7,7,7,20,16,16,17,16,15,7,9,9,8,9,6,9,9,7,9,5,-0.3,8,,1,5,4,0,0
1,0,0,9,'Electrical Engineering',10,15,30,20,15,10,7,7,7,6,8,6,20,16,16,17,16,15,7,9,9,8,9,1,8,8,4,7,1,-0.07,8,,1,1,2,0,0
1,2,0,9,'Electrical Engineering',10,10,30,20,10,15,2,6,6,3,7,3,20,16,16,17,16,15,7,9,9,8,9,4,8,8,7,8,4,0.01,8,,1,4,5,0,0
1,0,0,9,'Electrical Engineering',50,20,10,5,10,5,5,6,8,5,8,2,20,16,16,17,16,15,7,9,9,8,9,6,8,8,7,8,5,0.13,8,,1,5,5,0,0
1,5,0,9,'Electrical Engineering',40,10,30,10,10,,1,3,5,3,1,1,20,16,16,17,16,15,7,9,9,8,9,5,8,8,5,8,5,-0.09,8,,1,2,4,0,0
1,2,1,9,'Electrical Engineering',10,25,25,10,10,20,5,7,6,6,4,5,20,16,16,17,16,15,7,9,9,8,9,3,8,8,8,8,3,-0.24,8,,1,2,6,0,0
1,2,1,9,'Electrical Engineering',20,20,10,15,5,30,6,7,7,8,7,6,20,16,16,17,16,15,7,9,9,8,9,3,8,8,7,8,3,0.05,8,,1,3,3,0,0
1,5,1,3,'Biomedical Engineering',10,20,30,10,10,20,3,7,6,5,5,6,15,25,20,10,10,20,7,10,10,9,8,6,8,7,6,7,5,-0.04,5,,0,7,5,0,0
1,3,0,3,'Biomedical Engineering',25,25,25,12,3,10,6,7,7,4,7,,15,25,20,10,10,20,7,10,10,9,8,7,7,7,6,6,5,-0.18,5,,0,6,5,0,0
1,0,1,3,'Biomedical Engineering',20,10,10,30,15,15,3,3,3,4,3,2,15,25,20,10,10,20,7,10,10,9,8,8,8,5,7,6,5,-0.12,5,,0,7,4,0,0
1,23,0,3,'Biomedical Engineering',20,20,20,20,5,15,5,9,9,4,9,3,15,25,20,10,10,20,7,10,10,9,8,5,5,5,5,5,5,0.09,5,,0,5,5,0,0
1,0,0,3,'Biomedical Engineering',20,20,20,20,5,15,5,7,7,7,7,5,15,25,20,10,10,20,7,10,10,9,8,6,7,7,9,8,6,0.02,5,,0,7,4,0,0
1,0,0,3,'Biomedical Engineering',20,20,20,15,5,20,7,8,9,7,4,4,15,25,20,10,10,20,7,10,10,9,8,6,7,7,9,7,8,-0.09,5,,0,7,5,0,0
1,0,0,3,'Biomedical Engineering',20,20,20,15,10,15,5,5,7,8,7,4,15,25,20,10,10,20,7,10,10,9,8,8,2,4,5,5,4,-0.64,5,,0,5,2,0,0
1,4,1,3,'Biomedical Engineering',58,5,8,10,7,12,5,7,6,7,6,6,15,25,20,10,10,20,7,10,10,9,8,6,4,5,5,4,4,0.26,5,,0,4,2,0,0
1,7,0,3,'Biomedical Engineering',15,20,20,20,5,10,,,,,,,15,25,20,10,10,20,7,10,10,9,8,,,,,,,-0.27,5,,0,,,,0
1,0,0,3,'Biomedical Engineering',20,25,25,30,5,5,5,8,8,7,4,2,15,25,20,10,10,20,7,10,10,9,8,7,7,6,6,6,5,0.35,5,,0,6,3,0,0
1,3,0,3,'Biomedical Engineering',40,5,30,15,5,5,4,4,7,6,5,1,15,25,20,10,10,20,7,10,10,9,8,6,8,7,7,7,6,-0.73,5,,0,7,5,0,0
1,5,0,3,'Biomedical Engineering',25,15,25,15,10,10,5,8,7,5,5,7,15,25,20,10,10,20,7,10,10,9,8,7,9,7,8,6,7,-0.24,5,,0,6,4,0,0
1,3,0,3,'Biomedical Engineering',10,30,20,15,15,10,,,,,,,15,25,20,10,10,20,7,10,10,9,8,6,7,8,7,7,6,-0.34,5,,0,6,5,0,0
1,1,0,3,'Biomedical Engineering',10,20,15,20,15,20,5,8,8,8,,8,15,25,20,10,10,20,7,10,10,9,8,7,7,7,7,7,7,-0.16,5,,0,7,7,0,1
1,4,1,3,'Biomedical Engineering',10,25,20,20,5,20,5,6,5,5,5,6,15,25,20,10,10,20,7,10,10,9,8,5,8,7,7,6,6,-0.07,5,,0,7,8,1,1
1,2,1,3,'Biomedical Engineering',15,20,25,20,10,10,6,9,8,8,7,6,15,25,20,10,10,20,7,10,10,9,8,6,8,7,7,6,6,0.11,5,,0,7,5,0,0
1,1,0,3,'Biomedical Engineering',10,15,30,20,15,10,6,7,7,6,8,6,15,25,20,10,10,20,7,10,10,9,8,6,7,7,6,7,6,-0.14,5,,0,6,4,0,0
1,3,0,3,'Biomedical Engineering',10,10,30,20,10,15,5,2,6,3,2,3,15,25,20,10,10,20,7,10,10,9,8,6,7,6,4,6,4,0.27,5,,0,5,3,0,0
1,1,0,3,'Biomedical Engineering',50,20,10,5,10,5,5,4,8,5,9,2,15,25,20,10,10,20,7,10,10,9,8,5,5,5,5,5,5,0.17,5,,0,5,4,0,0
1,6,0,3,'Biomedical Engineering',40,10,30,10,10,,2,2,2,3,3,1,15,25,20,10,10,20,7,10,10,9,8,6,6,7,8,7,5,-0.21,5,,0,6,4,0,0
1,1,1,3,'Biomedical Engineering',10,25,25,10,10,20,4,6,5,5,5,,15,25,20,10,10,20,7,10,10,9,8,6,6,6,6,6,6,0.12,5,,0,6,5,0,0
1,1,1,3,'Biomedical Engineering',20,20,10,15,5,30,7,8,7,7,7,6,15,25,20,10,10,20,7,10,10,9,8,7,8,7,7,7,7,0.18,5,,0,7,6,0,1
1,4,0,7,'Biomedical Informatics',10,20,30,10,10,20,7,5,6,5,5,6,20,20,20,20,10,10,8,8,8,9,6,4,8,7,5,8,2,0.03,6,,,7,2,0,0
1,2,0,7,'Biomedical Informatics',25,25,25,12,3,10,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,0.66,6,,,,,,0
1,1,0,7,'Biomedical Informatics',20,10,10,30,15,15,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,0.16,6,,,,,,0
1,24,1,7,'Biomedical Informatics',20,20,20,20,5,15,7,8,8,8,7,6,20,20,20,20,10,10,8,8,8,9,6,6,5,6,8,5,1,0.02,6,,,5,7,0,0
1,1,1,7,'Biomedical Informatics',20,20,20,20,5,15,7,6,7,5,5,5,20,20,20,20,10,10,8,8,8,9,6,8,4,5,8,7,2,-0.33,6,,,5,8,0,0
1,1,1,7,'Biomedical Informatics',20,20,20,15,5,20,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,-0.1,6,,,,,,0
1,1,1,7,'Biomedical Informatics',20,20,20,15,10,15,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,0.27,6,,,,,,0
1,3,0,7,'Biomedical Informatics',58,5,8,10,7,12,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,-0.18,6,,,,,,0
1,6,0,7,'Biomedical Informatics',15,20,20,20,5,10,5,5,5,4,3,3,20,20,20,20,10,10,8,8,8,9,6,8,8,7,6,7,2,-0.13,6,,,7,7,0,0
1,1,1,7,'Biomedical Informatics',20,25,25,30,5,5,7,7,4,6,5,1,20,20,20,20,10,10,8,8,8,9,6,8,6,6,9,8,4,-0.12,6,,,8,7,0,0
1,2,1,7,'Biomedical Informatics',40,5,30,15,5,5,6,7,7,6,7,5,20,20,20,20,10,10,8,8,8,9,6,8,10,9,6,9,5,0.4,6,,,8,1,0,0
1,4,0,7,'Biomedical Informatics',25,15,25,15,10,10,4,6,6,7,5,5,20,20,20,20,10,10,8,8,8,9,6,4,5,8,6,8,1,-0.34,6,,,5,5,0,0
1,2,1,7,'Biomedical Informatics',10,30,20,15,15,10,8,8,7,8,6,6,20,20,20,20,10,10,8,8,8,9,6,7,7,7,7,7,5,0.32,6,,,7,,0,1
1,2,1,7,'Biomedical Informatics',10,20,15,20,15,20,10,8,8,8,9,7,20,20,20,20,10,10,8,8,8,9,6,7,7,7,7,7,4,-0.14,6,,,7,5,1,1
1,3,0,7,'Biomedical Informatics',10,25,20,20,5,20,3,2,4,5,7,4,20,20,20,20,10,10,8,8,8,9,6,3,7,7,4,6,1,0.62,6,,,5,5,0,0
1,1,0,7,'Biomedical Informatics',15,20,25,20,10,10,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,-0.12,6,,,,,,0
1,0,1,7,'Biomedical Informatics',10,15,30,20,15,10,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,-0.09,6,,,,,,0
1,2,0,7,'Biomedical Informatics',10,10,30,20,10,15,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,0.03,6,,,,,,0
1,0,0,7,'Biomedical Informatics',50,20,10,5,10,5,,,,,,,20,20,20,20,10,10,8,8,8,9,6,,,,,,,0.06,6,,,,,,0
1,5,0,7,'Biomedical Informatics',40,10,30,10,10,,1,5,5,4,5,3,20,20,20,20,10,10,8,8,8,9,6,7,9,8,10,6,5,0.1,6,,,9,8,0,0
1,2,0,7,'Biomedical Informatics',10,25,25,10,10,20,6,6,5,5,,,20,20,20,20,10,10,8,8,8,9,6,4,8,8,2,7,2,0.31,6,,,5,5,0,0
1,2,0,7,'Biomedical Informatics',20,20,10,15,5,30,7,8,7,8,8,8,20,20,20,20,10,10,8,8,8,9,6,5,8,8,7,8,2,-0.2,6,,,6,5,0,0
1,2,0,3,Business,10,20,30,10,10,20,7,3,6,7,6,3,35,10,20,25,5,5,9,8,10,8,7,6,6,6,6,6,7,0.52,8,,9,6,6,0,1
1,4,0,3,Business,25,25,25,12,3,10,10,9,8,8,7,6,35,10,20,25,5,5,9,8,10,8,7,8,8,8,8,6,8,-0.04,8,,9,7,7,0,1
1,7,0,3,Business,20,10,10,30,15,15,6,6,6,7,3,5,35,10,20,25,5,5,9,8,10,8,7,6,6,7,5,6,6,-0.05,8,,9,5,6,0,0
1,30,1,3,Business,20,20,20,20,5,15,7,8,8,8,7,6,35,10,20,25,5,5,9,8,10,8,7,7,6,5,7,7,4,-0.2,8,,9,6,7,0,0
1,7,1,3,Business,20,20,20,20,5,15,7,5,7,7,7,9,35,10,20,25,5,5,9,8,10,8,7,8,7,7,9,6,6,0,8,,9,8,8,0,1
1,7,1,3,Business,20,20,20,15,5,20,10,9,9,8,7,5,35,10,20,25,5,5,9,8,10,8,7,5,8,5,8,6,7,0.18,8,,9,6,8,0,0
1,7,1,3,Business,20,20,20,15,10,15,9,7,7,8,8,,35,10,20,25,5,5,9,8,10,8,7,5,5,5,6,8,6,0.26,8,,9,5,6,0,0
1,3,0,3,Business,58,5,8,10,7,12,6,7,8,7,7,6,35,10,20,25,5,5,9,8,10,8,7,5,3,5,6,8,5,-0.07,8,,9,4,4,0,0
1,0,0,3,Business,15,20,20,20,5,10,5,5,7,7,5,4,35,10,20,25,5,5,9,8,10,8,7,6,8,8,6,6,5,0.05,8,,9,6,6,0,0
1,7,1,3,Business,20,25,25,30,5,5,7,7,7,7,6,,35,10,20,25,5,5,9,8,10,8,7,7,7,6,8,6,7,-0.06,8,,9,7,9,0,1
1,4,1,3,Business,40,5,30,15,5,5,6,5,8,5,8,6,35,10,20,25,5,5,9,8,10,8,7,5,6,5,7,6,6,0.18,8,,9,5,4,0,0
1,2,0,3,Business,25,15,25,15,10,10,,,,,,,35,10,20,25,5,5,9,8,10,8,7,,,,,,,-0.11,8,,9,,,,0
1,4,1,3,Business,10,30,20,15,15,10,9,7,8,9,8,,35,10,20,25,5,5,9,8,10,8,7,6,8,6,3,6,6,0.13,8,,9,5,6,0,0
1,8,1,3,Business,10,20,15,20,15,20,10,8,9,9,7,8,35,10,20,25,5,5,9,8,10,8,7,7,8,8,8,6,9,-0.16,8,,9,7,7,0,1
1,3,0,3,Business,10,25,20,20,5,20,8,3,7,6,8,6,35,10,20,25,5,5,9,8,10,8,7,6,5,5,6,6,6,0,8,,9,6,6,0,0
1,5,0,3,Business,15,20,25,20,10,10,8,8,9,8,8,7,35,10,20,25,5,5,9,8,10,8,7,7,7,6,7,6,7,0.02,8,,9,5,7,0,1
1,6,1,3,Business,10,15,30,20,15,10,9,8,8,9,8,8,35,10,20,25,5,5,9,8,10,8,7,4,6,6,6,7,6,0.38,8,,9,4,7,0,0
1,4,0,3,Business,10,10,30,20,10,15,9,7,8,5,,5,35,10,20,25,5,5,9,8,10,8,7,6,5,4,3,6,6,-0.28,8,,9,5,7,0,0
1,6,0,3,Business,50,20,10,5,10,5,6,5,8,8,7,2,35,10,20,25,5,5,9,8,10,8,7,5,6,7,7,6,6,0.05,8,,9,6,6,0,0
1,1,0,3,Business,40,10,30,10,10,,3,3,2,3,1,2,35,10,20,25,5,5,9,8,10,8,7,6,6,5,6,6,6,0.03,8,,9,5,6,0,0
1,8,0,3,Business,10,25,25,10,10,20,6,6,7,5,5,,35,10,20,25,5,5,9,8,10,8,7,4,7,7,4,5,2,0.19,8,,9,4,5,0,0
1,8,0,3,Business,20,20,10,15,5,30,7,8,8,7,7,9,35,10,20,25,5,5,9,8,10,8,7,4,6,7,4,5,2,0.13,8,,9,4,7,0,0
1,2,0,1,'MBA - Private Equity / Real Estate',10,20,30,10,10,20,5,4,7,6,7,6,25,20,20,20,0,15,7,9,8,8,8,5,6,7,5,7,4,0.58,6,,2,6,4,0,0
1,4,0,1,'MBA - Private Equity / Real Estate',25,25,25,12,3,10,6,5,6,4,6,,25,20,20,20,0,15,7,9,8,8,8,6,6,6,6,3,2,0.15,6,,2,6,3,0,0
1,7,0,1,'MBA - Private Equity / Real Estate',20,10,10,30,15,15,7,7,6,7,3,6,25,20,20,20,0,15,7,9,8,8,8,4,7,6,4,2,1,0.37,6,,2,5,6,0,0
1,30,1,1,'MBA - Private Equity / Real Estate',20,20,20,20,5,15,8,7,9,8,8,7,25,20,20,20,0,15,7,9,8,8,8,8,8,7,9,6,6,0.32,6,,2,8,6,0,1
1,7,1,1,'MBA - Private Equity / Real Estate',20,20,20,20,5,15,6,5,5,6,5,5,25,20,20,20,0,15,7,9,8,8,8,7,7,6,8,7,4,0.6,6,,2,7,6,0,0
1,7,1,1,'MBA - Private Equity / Real Estate',20,20,20,15,5,20,7,8,9,5,7,5,25,20,20,20,0,15,7,9,8,8,8,6,6,7,8,10,1,0.65,6,,2,6,6,0,0
1,7,1,1,'MBA - Private Equity / Real Estate',20,20,20,15,10,15,6,8,8,7,6,,25,20,20,20,0,15,7,9,8,8,8,5,7,7,5,5,1,0.4,6,,2,5,5,0,0
1,3,0,1,'MBA - Private Equity / Real Estate',58,5,8,10,7,12,6,9,7,6,7,6,25,20,20,20,0,15,7,9,8,8,8,5,7,7,5,5,1,0.37,6,,2,5,5,0,0
1,0,0,1,'MBA - Private Equity / Real Estate',15,20,20,20,5,10,6,5,8,5,5,7,25,20,20,20,0,15,7,9,8,8,8,6,6,7,8,6,6,0.49,6,,2,6,5,0,0
1,7,1,1,'MBA - Private Equity / Real Estate',20,25,25,30,5,5,7,8,9,9,7,,25,20,20,20,0,15,7,9,8,8,8,6,7,7,10,6,6,0.24,6,,2,8,6,0,1
1,4,1,1,'MBA - Private Equity / Real Estate',40,5,30,15,5,5,7,5,7,7,7,5,25,20,20,20,0,15,7,9,8,8,8,3,6,6,5,6,2,0.6,6,,2,5,6,0,0
1,2,0,1,'MBA - Private Equity / Real Estate',25,15,25,15,10,10,7,6,6,6,4,5,25,20,20,20,0,15,7,9,8,8,8,6,7,7,7,6,5,0.44,6,,2,7,6,0,0
1,4,1,1,'MBA - Private Equity / Real Estate',10,30,20,15,15,10,8,6,7,7,7,7,25,20,20,20,0,15,7,9,8,8,8,7,8,6,5,3,6,-0.06,6,,2,6,5,0,0
1,8,1,1,'MBA - Private Equity / Real Estate',10,20,15,20,15,20,7,9,9,7,8,7,25,20,20,20,0,15,7,9,8,8,8,6,8,6,7,8,6,0.67,6,,2,7,6,0,0
1,3,0,1,'MBA - Private Equity / Real Estate',10,25,20,20,5,20,5,4,8,5,7,8,25,20,20,20,0,15,7,9,8,8,8,3,8,8,7,6,5,0.19,6,,2,7,6,0,0
1,5,0,1,'MBA - Private Equity / Real Estate',15,20,25,20,10,10,9,9,9,8,8,8,25,20,20,20,0,15,7,9,8,8,8,7,7,8,8,5,6,0.3,6,,2,7,5,0,1
1,6,1,1,'MBA - Private Equity / Real Estate',10,15,30,20,15,10,7,8,8,7,9,7,25,20,20,20,0,15,7,9,8,8,8,3,5,6,6,3,1,0.48,6,,2,4,4,0,0
1,4,0,1,'MBA - Private Equity / Real Estate',10,10,30,20,10,15,8,5,7,6,7,5,25,20,20,20,0,15,7,9,8,8,8,3,6,7,6,3,1,0.28,6,,2,6,5,0,0
1,6,0,1,'MBA - Private Equity / Real Estate',50,20,10,5,10,5,4,4,6,4,5,3,25,20,20,20,0,15,7,9,8,8,8,6,6,5,4,3,1,0.32,6,,2,6,2,0,0
1,1,0,1,'MBA - Private Equity / Real Estate',40,10,30,10,10,,1,1,3,3,3,1,25,20,20,20,0,15,7,9,8,8,8,5,7,7,9,6,3,-0.45,6,,2,7,5,0,0
1,8,0,1,'MBA - Private Equity / Real Estate',10,25,25,10,10,20,5,5,5,4,5,5,25,20,20,20,0,15,7,9,8,8,8,2,7,7,3,6,1,0.2,6,,2,5,6,0,0
1,8,0,1,'MBA - Private Equity / Real Estate',20,20,10,15,5,30,7,8,6,6,7,5,25,20,20,20,0,15,7,9,8,8,8,3,8,8,5,6,4,0.1,6,,2,6,5,0,0
1,2,0,8,Business,10,20,30,10,10,20,8,5,8,6,8,5,40,10,20,10,0,20,10,10,10,10,10,5,5,7,7,7,9,0.23,7,,5,6,7,0,1
1,4,0,8,Business,25,25,25,12,3,10,8,8,7,5,6,5,40,10,20,10,0,20,10,10,10,10,10,7,7,8,6,5,4,0.07,7,,5,7,6,0,0
1,7,0,8,Business,20,10,10,30,15,15,5,3,5,5,2,2,40,10,20,10,0,20,10,10,10,10,10,9,9,9,5,8,5,-0.2,7,,5,7,7,0,1
1,30,1,8,Business,20,20,20,20,5,15,,,,,,,40,10,20,10,0,20,10,10,10,10,10,,,,,,,-0.19,7,,5,,,,0
1,7,1,8,Business,20,20,20,20,5,15,5,3,4,6,4,4,40,10,20,10,0,20,10,10,10,10,10,8,2,3,8,2,1,-0.1,7,,5,4,4,0,0
1,7,1,8,Business,20,20,20,15,5,20,8,7,7,6,7,4,40,10,20,10,0,20,10,10,10,10,10,3,6,2,2,2,1,0.25,7,,5,3,7,0,0
1,7,1,8,Business,20,20,20,15,10,15,6,6,6,6,5,5,40,10,20,10,0,20,10,10,10,10,10,7,7,5,3,3,3,0.29,7,,5,4,6,0,0
1,3,0,8,Business,58,5,8,10,7,12,6,8,8,7,6,7,40,10,20,10,0,20,10,10,10,10,10,6,4,4,6,4,3,-0.1,7,,5,5,6,0,0
1,0,0,8,Business,15,20,20,20,5,10,7,4,6,5,6,3,40,10,20,10,0,20,10,10,10,10,10,5,6,5,2,2,1,-0.01,7,,5,4,5,0,0
1,7,1,8,Business,20,25,25,30,5,5,9,7,8,6,7,,40,10,20,10,0,20,10,10,10,10,10,8,7,7,8,2,5,-0.1,7,,5,8,7,0,1
1,4,1,8,Business,40,5,30,15,5,5,6,7,8,5,7,6,40,10,20,10,0,20,10,10,10,10,10,3,5,4,2,3,1,0.27,7,,5,3,4,0,0
1,2,0,8,Business,25,15,25,15,10,10,7,7,7,5,5,5,40,10,20,10,0,20,10,10,10,10,10,2,10,8,10,2,4,-0.27,7,,5,7,3,0,0
1,4,1,8,Business,10,30,20,15,15,10,9,7,8,9,8,6,40,10,20,10,0,20,10,10,10,10,10,6,8,8,7,3,2,0.1,7,,5,8,6,0,1
1,8,1,8,Business,10,20,15,20,15,20,5,6,5,4,,2,40,10,20,10,0,20,10,10,10,10,10,4,4,7,1,7,1,0.09,7,,5,1,1,0,0
1,3,0,8,Business,10,25,20,20,5,20,7,5,7,7,7,5,40,10,20,10,0,20,10,10,10,10,10,1,10,6,1,3,1,0.48,7,,5,6,9,0,0
1,5,0,8,Business,15,20,25,20,10,10,8,6,7,7,7,4,40,10,20,10,0,20,10,10,10,10,10,9,7,7,8,4,6,-0.36,7,,5,9,9,0,1
